DEBUG   2016-12-03 16:57:37,992 [main] cz.muni.ics.remsig.common.IntegrationTest  - this is a debug log message
INFO    2016-12-03 17:19:00,853 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:19:00,853 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:19:00,959 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:19:00,960 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:19:00,960 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:19:01,067 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:19:01,067 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:19:01,067 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:19:01,196 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:19:01,197 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:19:01,198 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:19:01,300 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:19:01,300 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:19:01,300 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:19:02,095 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:19:02,096 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:19:02,096 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:19:02,190 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:19:02,191 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:19:02,191 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:19:02,292 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:19:02,292 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:19:02,292 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:19:02,410 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:19:02,410 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:19:02,411 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:19:02,511 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:19:02,511 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:19:02,511 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:19:02,635 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:19:02,635 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:19:02,635 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:19:02,772 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:19:02,772 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:19:02,772 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:19:02,891 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:19:02,891 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:19:02,891 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:19:03,022 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:19:03,022 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:19:03,022 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:19:03,124 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:19:03,126 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:19:03,128 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:19:03,226 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:19:03,226 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:19:03,226 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:19:03,338 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:19:03,338 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:19:03,338 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:19:03,437 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:19:03,439 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:19:03,440 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:19:03,564 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:19:03,565 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:19:03,565 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:19:03,670 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:19:03,670 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:19:03,670 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:19:03,767 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:19:03,767 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:19:03,767 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:19:03,913 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:19:03,913 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:19:03,913 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:19:04,021 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:19:04,021 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:19:04,021 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:19:04,153 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:19:04,153 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:19:04,153 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:19:04,258 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:19:04,259 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:19:04,259 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:19:04,351 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:19:04,351 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:19:04,351 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:19:04,444 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:19:04,445 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:19:04,445 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:19:04,551 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:19:04,551 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:19:04,551 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:19:04,656 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:19:04,656 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:19:04,656 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:19:04,764 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:19:04,765 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:19:04,765 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:19:04,848 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:19:04,848 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:19:04,849 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:19:04,937 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:19:04,937 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:19:04,937 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:19:05,033 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:19:05,033 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:19:05,033 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:19:05,148 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:19:05,148 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:19:05,148 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:19:05,243 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:19:05,243 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:19:05,243 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:19:06,143 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:19:06,143 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:19:06,143 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:19:06,235 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:19:06,236 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:19:06,236 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:23:16,514 [main] cz.muni.ics.remsig.common.IntegrationTest  - this is a debug log message
DEBUG   2016-12-03 17:23:17,248 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:23:17,248 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:23:17,248 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:23:17,422 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:23:17,422 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:23:17,422 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:23:17,560 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:23:17,560 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:23:17,560 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:23:17,683 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:23:17,683 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:23:17,683 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:23:17,790 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:23:17,790 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:23:17,790 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:23:17,897 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:23:17,897 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:23:17,897 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:23:17,986 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:23:17,986 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:23:17,986 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:23:18,083 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:23:18,083 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:23:18,083 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:23:18,180 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:23:18,181 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:23:18,181 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:23:18,281 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:23:18,281 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:23:18,281 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:23:18,409 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:23:18,409 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:23:18,410 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:23:19,479 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:23:19,480 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:23:19,480 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:23:19,577 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:23:19,577 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:23:19,577 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
INFO    2016-12-03 17:23:19,578 [main] cz.muni.ics.remsig.common.IntegrationTest  - counter is  nice 1
DEBUG   2016-12-03 17:23:19,676 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:23:19,676 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:23:19,676 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:23:19,778 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:23:19,778 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:23:19,778 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:23:19,872 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:23:19,873 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:23:19,873 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:23:19,975 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:23:19,975 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:23:19,975 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:23:20,112 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:23:20,112 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:23:20,112 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:23:20,202 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:23:20,202 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:23:20,202 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:23:20,326 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:23:20,327 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:23:20,327 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:23:20,431 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:23:20,432 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:23:20,432 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:23:20,524 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:23:20,524 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:23:20,524 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:23:20,633 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:23:20,634 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:23:20,634 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:23:20,723 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:23:20,723 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:23:20,724 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:23:20,874 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:23:20,874 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:23:20,874 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:23:20,973 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:23:20,973 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:23:20,973 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:23:21,078 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:23:21,078 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:23:21,078 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:23:21,232 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:23:21,232 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:23:21,232 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:23:21,331 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:23:21,331 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:23:21,331 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:23:21,460 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:23:21,460 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:23:21,460 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
INFO    2016-12-03 17:23:21,461 [main] cz.muni.ics.remsig.common.IntegrationTest  - counter is  nice 2
DEBUG   2016-12-03 17:23:21,558 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:23:21,559 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:23:21,559 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
DEBUG   2016-12-03 17:23:21,662 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a debug log message
INFO    2016-12-03 17:23:21,662 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a information log message
WARN    2016-12-03 17:23:21,662 [main] cz.muni.ics.remsig.common.IntegrationTest  - AOutside this is a warning log message
